Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
t-HCOOH	Formic Acid	307.71926220, 307.71926220	15(0,15)-14(1,14)	-4.63140		77.6535	111.7254	CDMS
t-HCOOH	Formic Acid	307.87836310, 307.87836310	13(3,10)-13(2,11)	-4.80790		78.0624	112.3137	CDMS
t-HCOOH	Formic Acid	308.66885180, 308.66885180	20(3,18)-21(1,21)	-6.61930		167.4269	240.8886	CDMS
t-HCOOH	Formic Acid	309.37826670, 309.37826670	18(3,16)-19(0,19)	-6.68420		138.0853	198.6728	CDMS
t-HCOOH	Formic Acid	310.00827710, 310.00827710	19(3,17)-20(0,20)	-6.68410		152.3495	219.1957	CDMS
t-HCOOH	Formic Acid	310.54367810, 310.54367810	17(3,15)-18(0,18)	-6.68980		124.5104	179.1417	CDMS
t-HCOOH	Formic Acid	311.56352400, 311.56352400	14(3,12)-15(1,15)	-6.60940		88.3760	127.1526	CDMS
t-HCOOH	Formic Acid	312.32375800, 312.32375800	14(2,13)-13(2,12)	-2.86540		76.8342	110.5466	CDMS
t-HCOOH	Formic Acid	312.37010050, 312.37010050	20(3,18)-21(0,21)	-6.68840		167.3034	240.7109	CDMS
t-HCOOH	Formic Acid	312.85085120, 312.85085120	20(1,19)-20(1,20)	-5.03670		152.5053	219.4198	CDMS
t-HCOOH	Formic Acid	313.20949550, 313.20949550	12(3,9)-12(2,10)	-4.81800		68.0763	97.9460	CDMS
t-HCOOH	Formic Acid	313.47318600, 313.47318600	21(3,19)-22(1,22)	-6.63170		183.0450	263.3594	CDMS
t-HCOOH	Formic Acid	313.55931450, 313.55931450	16(3,14)-17(0,17)	-6.70240		111.6244	160.6017	CDMS
t-HCOOH	Formic Acid	314.19219570, 314.19219570	16(2,15)-16(1,16)	-4.95110		99.8013	143.5910	CDMS
t-HCOOH	Formic Acid	314.30934590, 314.30934590	15(2,14)-15(0,15)	-5.09300		87.9179	126.4935	CDMS
t-HCOOH	Formic Acid	314.92449300, 314.92449300	14(9,6)-13(9,5)	-3.43490		246.9636	355.3235	CDMS
t-HCOOH	Formic Acid	314.92449300, 314.92449300	14(9,6)-13(9,5)	-3.43490		246.9636	355.3235	CDMS
t-HCOOH	Formic Acid	314.93144510, 314.93144510	14(8,7)-13(8,6)	-3.29700		209.5179	301.4478	CDMS
t-HCOOH	Formic Acid	314.93144510, 314.93144510	14(8,7)-13(8,6)	-3.29700		209.5179	301.4478	CDMS
t-HCOOH	Formic Acid	314.93554950, 314.93554950	14(10,5)-13(10,4)	-3.60040		288.7784	415.4853	CDMS
t-HCOOH	Formic Acid	314.93554950, 314.93554950	14(10,5)-13(10,4)	-3.60040		288.7784	415.4853	CDMS
t-HCOOH	Formic Acid	314.95979880, 314.95979880	14(11,3)-13(11,2)	-3.80370		334.9492	481.9144	CDMS
t-HCOOH	Formic Acid	314.95979880, 314.95979880	14(11,3)-13(11,2)	-3.80370		334.9492	481.9144	CDMS
t-HCOOH	Formic Acid	314.96497990, 314.96497990	14(7,8)-13(7,7)	-3.18130		176.4534	253.8756	CDMS
t-HCOOH	Formic Acid	314.96498000, 314.96498000	14(7,7)-13(7,6)	-3.18130		176.4534	253.8756	CDMS
t-HCOOH	Formic Acid	315.04171720, 315.04171720	14(6,9)-13(6,8)	-3.08460		147.7819	212.6240	CDMS
t-HCOOH	Formic Acid	315.04173510, 315.04173510	14(6,8)-13(6,7)	-3.08460		147.7819	212.6240	CDMS
t-HCOOH	Formic Acid	315.17034470, 315.17034470	17(4,13)-18(2,16)	-6.42470		139.8099	201.1541	CDMS
t-HCOOH	Formic Acid	315.19716340, 315.19716340	14(5,10)-13(5,9)	-3.00480		123.5157	177.7105	CDMS
t-HCOOH	Formic Acid	315.19857530, 315.19857530	14(5,9)-13(5,8)	-3.00480		123.5157	177.7105	CDMS
t-HCOOH	Formic Acid	315.49470890, 315.49470890	14(4,11)-13(4,10)	-2.94040		103.6701	149.1573	CDMS
t-HCOOH	Formic Acid	315.55922160, 315.55922160	14(4,10)-13(4,9)	-2.94020		103.6728	149.1612	CDMS
t-HCOOH	Formic Acid	315.62095100, 315.62095100	14(3,12)-13(3,11)	-2.89140		88.2407	126.9580	CDMS
t-HCOOH	Formic Acid	316.24901030, 316.24901030	23(7,17)-24(6,18)	-5.63000		304.8042	438.5427	CDMS
t-HCOOH	Formic Acid	316.26914560, 316.26914560	23(7,16)-24(6,19)	-5.63000		304.8036	438.5419	CDMS
t-HCOOH	Formic Acid	316.39357200, 316.39357200	21(3,19)-22(0,22)	-6.69610		182.9476	263.2193	CDMS
t-HCOOH	Formic Acid	317.07726890, 317.07726890	14(3,11)-13(3,10)	-2.88760		88.3321	127.0895	CDMS
t-HCOOH	Formic Acid	317.39508590, 317.39508590	13(3,11)-14(1,14)	-6.62720		77.6535	111.7254	CDMS
t-HCOOH	Formic Acid	317.52195540, 317.52195540	20(1,19)-20(0,20)	-4.99310		152.3495	219.1957	CDMS
t-HCOOH	Formic Acid	317.79677610, 317.79677610	11(3,8)-11(2,9)	-4.83400		58.8799	84.7146	CDMS
t-HCOOH	Formic Acid	318.42790060, 318.42790060	18(1,17)-17(2,16)	-4.89540		122.8882	176.8077	CDMS
t-HCOOH	Formic Acid	318.46806240, 318.46806240	15(3,13)-16(0,16)	-6.72400		99.4269	143.0523	CDMS
t-HCOOH	Formic Acid	319.70798460, 319.70798460	22(3,20)-23(1,23)	-6.64580		199.3591	286.8316	CDMS
t-HCOOH	Formic Acid	320.34308310, 320.34308310	14(1,14)-13(0,13)	-4.60940		66.9680	96.3515	CDMS
t-HCOOH	Formic Acid	320.40416780, 320.40416780	5(2,3)-4(1,4)	-5.23310		9.4303	13.5680	CDMS
t-HCOOH	Formic Acid	320.92470130, 320.92470130	17(6,12)-18(5,13)	-5.52980		183.6258	264.1950	CDMS
t-HCOOH	Formic Acid	320.95789820, 320.95789820	17(6,11)-18(5,14)	-5.52980		183.6247	264.1935	CDMS
t-HCOOH	Formic Acid	321.32067410, 321.32067410	26(2,24)-26(1,25)	-4.89180		267.8712	385.4047	CDMS
t-HCOOH	Formic Acid	321.33558420, 321.33558420	6(2,5)-5(1,4)	-5.13310		13.8565	19.9363	CDMS
t-HCOOH	Formic Acid	321.45251290, 321.45251290	15(1,15)-14(1,14)	-2.80550		77.6535	111.7254	CDMS
t-HCOOH	Formic Acid	321.60078830, 321.60078830	10(3,7)-10(2,8)	-4.85690		50.4715	72.6168	CDMS
t-HCOOH	Formic Acid	321.78354900, 321.78354900	14(1,13)-13(1,12)	-2.82460		72.5140	104.3309	CDMS
t-HCOOH	Formic Acid	322.00356930, 322.00356930	22(3,20)-23(0,23)	-6.70660		199.2825	286.7214	CDMS
t-HCOOH	Formic Acid	323.05969910, 323.05969910	14(2,12)-13(2,11)	-2.83850		78.0624	112.3137	CDMS
t-HCOOH	Formic Acid	323.06023040, 323.06023040	7(3,4)-8(1,7)	-6.98820		30.1255	43.3436	CDMS
t-HCOOH	Formic Acid	324.37536700, 324.37536700	15(0,15)-14(0,14)	-2.79600		77.0979	110.9260	CDMS
t-HCOOH	Formic Acid	324.63231560, 324.63231560	9(3,6)-9(2,7)	-4.88790		42.8481	61.6485	CDMS
t-HCOOH	Formic Acid	324.70772240, 324.70772240	12(3,10)-13(1,13)	-6.65430		67.6352	97.3114	CDMS
t-HCOOH	Formic Acid	325.09177250, 325.09177250	11(5,7)-12(4,8)	-5.59750		93.9026	135.1041	CDMS
t-HCOOH	Formic Acid	325.13515680, 325.13515680	11(5,6)-12(4,9)	-5.59740		93.9012	135.1021	CDMS
t-HCOOH	Formic Acid	325.29677470, 325.29677470	14(3,12)-15(0,15)	-6.75680		87.9179	126.4935	CDMS
t-HCOOH	Formic Acid	325.41608050, 325.41608050	16(2,15)-16(0,16)	-5.04830		99.4269	143.0523	CDMS
t-HCOOH	Formic Acid	325.57336430, 325.57336430	27(2,25)-27(2,26)	-5.02420		288.4067	414.9505	CDMS
t-HCOOH	Formic Acid	326.78691220, 326.78691220	23(2,21)-22(3,20)	-5.14770		210.0234	302.1751	CDMS
t-HCOOH	Formic Acid	326.94485950, 326.94485950	8(3,5)-8(2,6)	-4.92860		36.0058	51.8040	CDMS
t-HCOOH	Formic Acid	327.32280150, 327.32280150	23(3,21)-24(1,24)	-6.66140		216.3685	311.3042	CDMS
t-HCOOH	Formic Acid	328.55379460, 328.55379460	5(4,2)-6(3,3)	-6.13300		35.6456	51.2858	CDMS
t-HCOOH	Formic Acid	328.57830230, 328.57830230	17(2,16)-17(1,17)	-4.92870		111.9280	161.0385	CDMS
t-HCOOH	Formic Acid	328.58334900, 328.58334900	5(4,1)-6(3,4)	-6.13290		35.6446	51.2843	CDMS
t-HCOOH	Formic Acid	328.62373510, 328.62373510	7(3,4)-7(2,5)	-4.98160		29.9399	43.0766	CDMS
t-HCOOH	Formic Acid	329.12116500, 329.12116500	23(3,21)-24(0,24)	-6.71920		216.3085	311.2179	CDMS
t-HCOOH	Formic Acid	329.77359050, 329.77359050	6(3,3)-6(2,4)	-5.05090		24.6455	35.4592	CDMS
t-HCOOH	Formic Acid	329.92237190, 329.92237190	28(4,25)-29(2,28)	-6.52390		330.0022	474.7968	CDMS
t-HCOOH	Formic Acid	330.50634300, 330.50634300	5(3,2)-5(2,3)	-5.14490		20.1178	28.9449	CDMS
t-HCOOH	Formic Acid	330.81188130, 330.81188130	27(4,24)-28(2,27)	-6.49080		308.8541	444.3696	CDMS
t-HCOOH	Formic Acid	330.93074140, 330.93074140	4(3,1)-4(2,2)	-5.28350		16.3522	23.5270	CDMS
t-HCOOH	Formic Acid	331.14504580, 331.14504580	3(3,0)-3(2,1)	-5.53380		13.3446	19.1998	CDMS
t-HCOOH	Formic Acid	331.29653260, 331.29653260	3(3,1)-3(2,2)	-5.53350		13.3395	19.1925	CDMS
t-HCOOH	Formic Acid	331.29724400, 331.29724400	16(0,16)-15(1,15)	-4.55150		88.3760	127.1526	CDMS
t-HCOOH	Formic Acid	331.38326900, 331.38326900	4(3,2)-4(2,3)	-5.28260		16.3370	23.5052	CDMS
t-HCOOH	Formic Acid	331.55569000, 331.55569000	5(3,3)-5(2,4)	-5.14300		20.0825	28.8941	CDMS
t-HCOOH	Formic Acid	331.85473490, 331.85473490	6(3,4)-6(2,5)	-5.04710		24.5751	35.3579	CDMS
t-HCOOH	Formic Acid	332.32726100, 332.32726100	7(3,5)-7(2,6)	-4.97480		29.8139	42.8953	CDMS
t-HCOOH	Formic Acid	332.67822400, 332.67822400	3(2,1)-2(0,2)	-6.91050		2.2477	3.2339	CDMS
t-HCOOH	Formic Acid	333.02567500, 333.02567500	8(3,6)-8(2,7)	-4.91760		35.7975	51.5043	CDMS
t-HCOOH	Formic Acid	333.28840700, 333.28840700	29(3,26)-28(4,25)	-5.41080		341.0072	490.6305	CDMS
t-HCOOH	Formic Acid	333.29052020, 333.29052020	26(4,23)-27(2,26)	-6.45890		288.4067	414.9505	CDMS
t-HCOOH	Formic Acid	333.34182580, 333.34182580	26(5,21)-27(3,24)	-6.44070		308.0457	443.2065	CDMS
t-HCOOH	Formic Acid	333.46069510, 333.46069510	11(3,9)-12(1,12)	-6.69310		58.3227	83.9129	CDMS
t-HCOOH	Formic Acid	334.00627100, 334.00627100	9(3,7)-9(2,8)	-4.87100		42.5246	61.1831	CDMS
t-HCOOH	Formic Acid	334.05124300, 334.05124300	13(3,11)-14(0,14)	-6.80340		77.0979	110.9260	CDMS
t-HCOOH	Formic Acid	334.26583300, 334.26583300	15(2,14)-14(2,13)	-2.79780	 2.5	87.2522	125.5357	CDMS
t-HCOOH	Formic Acid	335.32838900, 335.32838900	10(3,8)-10(2,9)	-4.83250		49.9937	71.9294	CDMS
t-HCOOH	Formic Acid	336.25994600, 336.25994600	24(3,22)-25(1,25)	-6.67830		234.0727	336.7765	CDMS
t-HCOOH	Formic Acid	337.05321000, 337.05321000	11(3,9)-11(2,10)	-4.80020		58.2029	83.7405	CDMS
t-HCOOH	Formic Acid	337.35098030, 337.35098030	25(4,22)-26(2,25)	-6.42860		268.6615	386.5417	CDMS
t-HCOOH	Formic Acid	337.42936630, 337.42936630	15(9,6)-14(9,5)	-3.32990		257.4683	370.4373	CDMS
t-HCOOH	Formic Acid	337.42938900, 337.42938900	15(9,7)-14(9,6)	-3.32990		257.4683	370.4373	CDMS
t-HCOOH	Formic Acid	337.43595240, 337.43595240	15(10,6)-14(10,5)	-3.47850		299.2835	430.5997	CDMS
t-HCOOH	Formic Acid	337.43596700, 337.43596700	15(10,5)-14(10,4)	-3.47850		299.2835	430.5997	CDMS
t-HCOOH	Formic Acid	337.44421350, 337.44421350	15(8,7)-14(8,6)	-3.20340		220.0229	316.5621	CDMS
t-HCOOH	Formic Acid	337.44422700, 337.44422700	15(8,8)-14(8,7)	-3.20340		220.0229	316.5621	CDMS
t-HCOOH	Formic Acid	337.45805760, 337.45805760	15(11,4)-14(11,3)	-3.65440		345.4552	497.0301	CDMS
t-HCOOH	Formic Acid	337.45806900, 337.45806900	15(11,5)-14(11,4)	-3.65440		345.4552	497.0301	CDMS
t-HCOOH	Formic Acid	337.49103610, 337.49103610	15(7,9)-14(7,8)	-3.09580	 1.0	186.9595	268.9915	CDMS
t-HCOOH	Formic Acid	337.49104500, 337.49104500	15(7,8)-14(7,7)	-3.09580	 1.0	186.9595	268.9915	CDMS
t-HCOOH	Formic Acid	337.59031900, 337.59031900	15(6,9)-14(6,8)	-3.00490	 2.0	158.2906	227.7436	CDMS
t-HCOOH	Formic Acid	337.59031900, 337.59031900	15(6,9)-14(6,8)	-3.00490	 2.0	158.2906	227.7436	CDMS
t-HCOOH	Formic Acid	337.66450270, 337.66450270	24(3,22)-25(0,25)	-6.73380		234.0259	336.7091	CDMS
t-HCOOH	Formic Acid	337.67992100, 337.67992100	17(2,16)-17(0,17)	-5.01020		111.6244	160.6017	CDMS
t-HCOOH	Formic Acid	337.78543000, 337.78543000	15(5,11)-14(5,10)	-2.92930	 9.0b	134.0295	192.8374	CDMS
t-HCOOH	Formic Acid	337.78794900, 337.78794900	15(5,10)-14(5,9)	-2.92930	  b	134.0296	192.8376	CDMS
t-HCOOH	Formic Acid	338.10866500, 338.10866500	15(1,15)-14(0,14)	-4.54410		77.0979	110.9260	CDMS
t-HCOOH	Formic Acid	338.14384500, 338.14384500	15(4,12)-14(4,11)	-2.86790	 1.0	114.1938	164.2985	CDMS
t-HCOOH	Formic Acid	338.19227200, 338.19227200	21(1,20)-21(1,21)	-5.00240		167.4269	240.8886	CDMS
t-HCOOH	Formic Acid	338.20186000, 338.20186000	15(3,13)-14(3,12)	-2.82140	 0.7	98.7686	142.1052	CDMS
t-HCOOH	Formic Acid	338.24881600, 338.24881600	15(4,11)-14(4,10)	-2.86770	 1.4	114.1987	164.3055	CDMS
t-HCOOH	Formic Acid	338.90788500, 338.90788500	7(2,6)-6(1,5)	-5.04940		18.5092	26.6305	CDMS
t-HCOOH	Formic Acid	339.24220600, 339.24220600	12(3,10)-12(2,11)	-4.77310		67.1504	96.6139	CDMS
t-HCOOH	Formic Acid	339.33936900, 339.33936900	22(7,16)-23(6,17)	-5.56350		286.7573	412.5774	CDMS
t-HCOOH	Formic Acid	339.35159900, 339.35159900	22(7,15)-23(6,18)	-5.56350		286.7569	412.5768	CDMS
t-HCOOH	Formic Acid	340.22910200, 340.22910200	15(3,12)-14(3,11)	-2.81660	 1.7	98.9086	142.3066	CDMS
t-HCOOH	Formic Acid	341.89350500, 341.89350500	21(1,20)-21(0,21)	-4.96460		167.3034	240.7109	CDMS
t-HCOOH	Formic Acid	341.95602500, 341.95602500	13(3,11)-13(2,12)	-4.75040		76.8342	110.5466	CDMS
t-HCOOH	Formic Acid	342.52119400, 342.52119400	16(1,16)-15(1,15)	-2.74520	 1.1	88.3760	127.1526	CDMS
t-HCOOH	Formic Acid	342.97389800, 342.97389800	24(4,21)-25(2,24)	-6.40040		249.6204	359.1460	CDMS
t-HCOOH	Formic Acid	343.06086650, 343.06086650	28(4,25)-29(1,28)	-6.60510		329.5640	474.1664	CDMS
t-HCOOH	Formic Acid	343.60488510, 343.60488510	10(3,8)-11(1,11)	-6.74610		49.7176	71.5321	CDMS
t-HCOOH	Formic Acid	343.69640100, 343.69640100	18(2,17)-18(1,18)	-4.90920		124.7549	179.4934	CDMS
t-HCOOH	Formic Acid	343.86647400, 343.86647400	16(6,11)-17(5,12)	-5.48910		170.0945	244.7266	CDMS
t-HCOOH	Formic Acid	343.88531000, 343.88531000	16(6,10)-17(5,13)	-5.48910		170.0939	244.7258	CDMS
t-HCOOH	Formic Acid	343.95234300, 343.95234300	15(1,14)-14(1,13)	-2.75980		83.2475	119.7739	CDMS
t-HCOOH	Formic Acid	344.71027310, 344.71027310	12(3,10)-13(0,13)	-6.86700		66.9680	96.3515	CDMS
t-HCOOH	Formic Acid	345.03056100, 345.03056100	16(0,16)-15(0,15)	-2.73760		87.9179	126.4935	CDMS
t-HCOOH	Formic Acid	345.15651700, 345.15651700	27(2,25)-27(1,26)	-4.87920		287.7534	414.0106	CDMS
t-HCOOH	Formic Acid	345.25319500, 345.25319500	14(3,12)-14(2,13)	-4.73130		87.2522	125.5357	CDMS
t-HCOOH	Formic Acid	346.45554900, 346.45554900	25(3,23)-26(1,26)	-6.69650		252.4714	363.2479	CDMS
t-HCOOH	Formic Acid	346.71885800, 346.71885800	15(2,13)-14(2,12)	-2.76920		88.8385	127.8180	CDMS
t-HCOOH	Formic Acid	346.89711320, 346.89711320	27(4,24)-28(1,27)	-6.58090		308.3175	443.5976	CDMS
t-HCOOH	Formic Acid	347.54952000, 347.54952000	25(3,23)-26(0,26)	-6.75020		252.4349	363.1954	CDMS
t-HCOOH	Formic Acid	347.85255000, 347.85255000	10(5,6)-11(4,7)	-5.60690		84.8872	122.1330	CDMS
t-HCOOH	Formic Acid	347.87422800, 347.87422800	10(5,5)-11(4,8)	-5.60690		84.8865	122.1320	CDMS
t-HCOOH	Formic Acid	348.01526300, 348.01526300	6(2,4)-5(1,5)	-5.14990		13.0370	18.7572	CDMS
t-HCOOH	Formic Acid	348.64316740, 348.64316740	16(4,12)-17(2,15)	-6.41270		125.8929	181.1308	CDMS
t-HCOOH	Formic Acid	349.18926600, 349.18926600	15(3,13)-15(2,14)	-4.71540		98.4021	141.5779	CDMS
t-HCOOH	Formic Acid	349.35983300, 349.35983300	19(1,18)-18(2,17)	-4.79380		136.2194	195.9882	CDMS
t-HCOOH	Formic Acid	350.12811200, 350.12811200	23(4,20)-24(2,23)	-6.37500		231.2853	332.7660	CDMS
t-HCOOH	Formic Acid	351.02625000, 351.02625000	18(2,17)-18(0,18)	-4.97770		124.5104	179.1417	CDMS
t-HCOOH	Formic Acid	351.12654660, 351.12654660	4(4,1)-5(3,2)	-6.46420		31.1423	44.8066	CDMS
t-HCOOH	Formic Acid	351.13639970, 351.13639970	4(4,0)-5(3,3)	-6.46420		31.1420	44.8061	CDMS
t-HCOOH	Formic Acid	351.13969200, 351.13969200	6(3,3)-7(1,6)	-7.15370		23.9329	34.4339	CDMS
t-HCOOH	Formic Acid	352.87365740, 352.87365740	26(4,23)-27(1,26)	-6.56040		287.7534	414.0106	CDMS
t-HCOOH	Formic Acid	353.81542800, 353.81542800	16(3,14)-16(2,15)	-4.70240		110.2816	158.6697	CDMS
t-HCOOH	Formic Acid	353.88727900, 353.88727900	28(2,26)-28(2,27)	-5.00030		308.8541	444.3696	CDMS
t-HCOOH	Formic Acid	354.44832500, 354.44832500	17(0,17)-16(1,16)	-4.48180		99.8013	143.5910	CDMS
t-HCOOH	Formic Acid	355.08433010, 355.08433010	9(3,7)-10(1,10)	-6.81690		41.8215	60.1715	CDMS
t-HCOOH	Formic Acid	355.55172400, 355.55172400	4(2,2)-3(0,3)	-6.50840		4.4922	6.4632	CDMS
t-HCOOH	Formic Acid	355.69408100, 355.69408100	8(2,7)-7(1,6)	-4.97330		23.9329	34.4339	CDMS
t-HCOOH	Formic Acid	356.13726540, 356.13726540	16(2,15)-15(2,14)	-2.73780		98.4021	141.5779	CDMS
t-HCOOH	Formic Acid	356.25446500, 356.25446500	16(1,16)-15(0,15)	-4.48470		87.9179	126.4935	CDMS
t-HCOOH	Formic Acid	357.22079830, 357.22079830	11(3,9)-12(0,12)	-6.95090		57.5301	82.7725	CDMS
t-HCOOH	Formic Acid	357.84066140, 357.84066140	26(3,24)-27(1,27)	-6.71600		271.5641	390.7179	CDMS
t-HCOOH	Formic Acid	358.69060030, 358.69060030	26(3,24)-27(0,27)	-6.76810		271.5357	390.6771	CDMS
t-HCOOH	Formic Acid	358.77099150, 358.77099150	22(4,19)-23(2,22)	-6.35280		213.6580	307.4044	CDMS
t-HCOOH	Formic Acid	359.17784500, 359.17784500	17(3,15)-17(2,16)	-4.69190		122.8882	176.8077	CDMS
t-HCOOH	Formic Acid	359.50395400, 359.50395400	19(2,18)-19(1,19)	-4.89260		138.2810	198.9544	CDMS
t-HCOOH	Formic Acid	359.93633930, 359.93633930	16(9,7)-15(9,6)	-3.24140		268.7238	386.6314	CDMS
t-HCOOH	Formic Acid	359.93633930, 359.93633930	16(9,7)-15(9,6)	-3.24140		268.7238	386.6314	CDMS
t-HCOOH	Formic Acid	359.93737050, 359.93737050	16(10,7)-15(10,6)	-3.37840		310.5392	446.7941	CDMS
t-HCOOH	Formic Acid	359.93737050, 359.93737050	16(10,7)-15(10,6)	-3.37840		310.5392	446.7941	CDMS
t-HCOOH	Formic Acid	359.96059900, 359.96059900	16(8,9)-15(8,8)	-3.12310		231.2788	332.7567	CDMS
t-HCOOH	Formic Acid	359.96060880, 359.96060880	16(8,8)-15(8,7)	-3.12310		231.2788	332.7567	CDMS
t-HCOOH	Formic Acid	360.02297350, 360.02297350	16(7,10)-15(7,9)	-3.02140		198.2170	285.1884	CDMS
t-HCOOH	Formic Acid	360.02297440, 360.02297440	16(7,9)-15(7,8)	-3.02140		198.2170	285.1884	CDMS
t-HCOOH	Formic Acid	360.14827290, 360.14827290	16(6,11)-15(6,10)	-2.93500		169.5514	243.9452	CDMS
t-HCOOH	Formic Acid	360.14835620, 360.14835620	16(6,10)-15(6,9)	-2.93500		169.5514	243.9452	CDMS
t-HCOOH	Formic Acid	360.38861560, 360.38861560	16(5,12)-15(5,11)	-2.86270		145.2968	209.0485	CDMS
t-HCOOH	Formic Acid	360.39346130, 360.39346130	16(5,11)-15(5,10)	-2.86270		145.2970	209.0488	CDMS
t-HCOOH	Formic Acid	360.76343700, 360.76343700	16(3,14)-15(3,13)	-2.75940		110.0498	158.3362	CDMS
t-HCOOH	Formic Acid	360.81128300, 360.81128300	16(4,13)-15(4,12)	-2.80380		125.4731	180.5268	CDMS
t-HCOOH	Formic Acid	360.97637730, 360.97637730	16(4,12)-15(4,11)	-2.80340		125.4815	180.5388	CDMS
t-HCOOH	Formic Acid	361.04593050, 361.04593050	25(4,22)-26(1,25)	-6.54440		267.8712	385.4047	CDMS
t-HCOOH	Formic Acid	362.35500110, 362.35500110	21(7,15)-22(6,16)	-5.50530		269.4661	387.6994	CDMS
t-HCOOH	Formic Acid	362.36216900, 362.36216900	21(7,14)-22(6,17)	-5.50530		269.4659	387.6991	CDMS
t-HCOOH	Formic Acid	363.43827550, 363.43827550	22(1,21)-22(1,22)	-4.97330		183.0450	263.3594	CDMS
t-HCOOH	Formic Acid	363.44524500, 363.44524500	24(2,22)-23(3,21)	-5.05020		227.2868	327.0131	CDMS
t-HCOOH	Formic Acid	363.51000660, 363.51000660	16(3,13)-15(3,12)	-2.75330		110.2575	158.6350	CDMS
t-HCOOH	Formic Acid	363.54994900, 363.54994900	17(1,17)-16(1,16)	-2.69150		99.8013	143.5910	CDMS
t-HCOOH	Formic Acid	365.31683500, 365.31683500	18(3,16)-18(2,17)	-4.68380		136.2194	195.9882	CDMS
t-HCOOH	Formic Acid	365.37101140, 365.37101140	19(2,18)-19(0,19)	-4.95040		138.0853	198.6728	CDMS
t-HCOOH	Formic Acid	365.67218490, 365.67218490	17(0,17)-16(0,16)	-2.68540		99.4269	143.0523	CDMS
t-HCOOH	Formic Acid	365.92709100, 365.92709100	16(1,15)-15(1,14)	-2.70250		94.7205	136.2809	CDMS
t-HCOOH	Formic Acid	366.35866150, 366.35866150	22(1,21)-22(0,22)	-4.94070		182.9476	263.2193	CDMS
t-HCOOH	Formic Acid	366.73448310, 366.73448310	15(6,10)-16(5,11)	-5.45920		157.3184	226.3448	CDMS
t-HCOOH	Formic Acid	366.74476070, 366.74476070	15(6,9)-16(5,12)	-5.45920		157.3181	226.3444	CDMS
t-HCOOH	Formic Acid	367.83803240, 367.83803240	8(3,6)-9(1,9)	-6.91020		34.6363	49.8336	CDMS
t-HCOOH	Formic Acid	368.06403600, 368.06403600	28(4,24)-28(3,25)	-4.77170		329.6945	474.3541	CDMS
t-HCOOH	Formic Acid	368.84931550, 368.84931550	21(4,18)-22(2,21)	-6.33470		196.7408	283.0645	CDMS
t-HCOOH	Formic Acid	369.97251090, 369.97251090	28(2,26)-28(1,27)	-4.86930		308.3175	443.5976	CDMS
t-HCOOH	Formic Acid	370.31744250, 370.31744250	16(2,14)-15(2,13)	-2.70790		100.4038	144.4578	CDMS
t-HCOOH	Formic Acid	370.34236350, 370.34236350	27(3,25)-28(1,28)	-6.73670		291.3504	419.1858	CDMS
t-HCOOH	Formic Acid	370.54774150, 370.54774150	9(5,5)-10(4,6)	-5.63950		76.6258	110.2468	CDMS
t-HCOOH	Formic Acid	370.55788140, 370.55788140	9(5,4)-10(4,7)	-5.63950		76.6254	110.2462	CDMS
t-HCOOH	Formic Acid	371.00120640, 371.00120640	27(3,25)-28(0,28)	-6.78760		291.3284	419.1542	CDMS
t-HCOOH	Formic Acid	371.01315860, 371.01315860	25(5,20)-26(3,23)	-6.37540		287.1838	413.1911	CDMS
t-HCOOH	Formic Acid	371.44979920, 371.44979920	24(4,21)-25(1,24)	-6.53420		248.6706	357.7795	CDMS
t-HCOOH	Formic Acid	371.49346130, 371.49346130	10(3,8)-11(0,11)	-7.05920		48.7873	70.1936	CDMS
t-HCOOH	Formic Acid	371.71749880, 371.71749880	9(2,8)-8(1,7)	-4.90390		30.1255	43.3436	CDMS
t-HCOOH	Formic Acid	372.26599470, 372.26599470	19(3,17)-19(2,18)	-4.67790		150.2728	216.2078	CDMS
t-HCOOH	Formic Acid	374.77377560, 374.77377560	17(1,17)-16(0,16)	-4.43070		99.4269	143.0523	CDMS
t-HCOOH	Formic Acid	375.95467540, 375.95467540	20(2,19)-20(1,20)	-4.87890		152.5053	219.4198	CDMS
t-HCOOH	Formic Acid	377.06392050, 377.06392050	7(2,5)-6(1,6)	-5.07970		17.3624	24.9805	CDMS
t-HCOOH	Formic Acid	377.21248600, 377.21248600	18(0,18)-17(1,17)	-4.42080		111.9280	161.0385	CDMS
t-HCOOH	Formic Acid	377.37367270, 377.37367270	27(4,23)-27(3,24)	-4.73430		308.0457	443.2065	CDMS
t-HCOOH	Formic Acid	377.93599730, 377.93599730	17(2,16)-16(2,15)	-2.68470		110.2816	158.6697	CDMS
t-HCOOH	Formic Acid	378.86398890, 378.86398890	5(2,3)-4(0,4)	-6.19430		7.4803	10.7624	CDMS
t-HCOOH	Formic Acid	379.77967300, 379.77967300	20(1,19)-19(2,18)	-4.70410		150.2728	216.2078	CDMS
t-HCOOH	Formic Acid	380.05192830, 380.05192830	20(3,18)-20(2,19)	-4.67390		165.0458	237.4627	CDMS
t-HCOOH	Formic Acid	380.30019440, 380.30019440	20(4,17)-21(2,20)	-6.32140		180.5359	259.7494	CDMS
